term,CRN,subject,course,title,cross listed,linked(labs),credit value,actual,max seating,start date,end date,start time,end time,days,building,room,faculty
201420,22311,PHYS,1001.2LB,LAB B Physics for Life Sci II,,L1,0.00,16 ,20 , 6-Jan-2014, 26-Apr-14,1430,1729,T,MM,001,Daniel Majaess
201410,12338,PHYS,1100.1A1,University Physics I,C4,C1,3.00,157 ,209 , 4-Sep-2013, 17-Dec-13,1000,1115,TR,LA,170,Adam Sarty
201410,14087,PHYS,1100.1A2,University Physics I,C4,C2,3.00,10 ,15 , 4-Sep-2013, 17-Dec-13,1000,1115,TR,LA,170,Adam Sarty
201410,12339,PHYS,1100.1LA,LAB A University Physics I,,L2,0.00,10 ,15 , 4-Sep-2013, 17-Dec-13,1430,1729,M,MM,002,John Gallant
201410,12340,PHYS,1100.1LB,LAB B University Physics I,,L1,0.00,23 ,32 , 4-Sep-2013, 17-Dec-13,1430,1729,T,MM,002,Laura Stiles-Clarke
201410,12341,PHYS,1100.1LC,LAB C University Physics I,,L1,0.00,30 ,32 , 4-Sep-2013, 17-Dec-13,1430,1729,W,MM,002,John Gallant
201410,12342,PHYS,1100.1LD,LAB D University Physics I,,L1,0.00,24 ,32 , 4-Sep-2013, 17-Dec-13,1430,1729,R,MM,002,Liz Arcila Osejo
201410,12343,PHYS,1100.1LE,LAB E University Physics I,,L1,0.00,30 ,32 , 4-Sep-2013, 17-Dec-13,1430,1729,M,MM,002,John Gallant
201410,14166,PHYS,1100.1LF,LAB F:University Physics I,,L1,0.00,27 ,32 , 4-Sep-2013, 17-Dec-13,1430,1729,W,MM,002,John Gallant
201410,14620,PHYS,1100.1LG,LAB G: University Physics I,,L1,0.00,10 ,17 , 4-Sep-2013, 17-Dec-13,1430,1729,M,MM,002,John Gallant
201410,14639,PHYS,1100.1LH,LAB H: University Physics I,,L1,0.00,12 ,32 , 4-Sep-2013, 17-Dec-13,1430,1729,R,MM,002,Liz Arcila Osejo
201420,22303,PHYS,1101.2,University Physics II,,C1,3.00,150 ,160 , 6-Jan-2014, 26-Apr-14,1000,1115,TR,LA,170,Adam Sarty
201420,22304,PHYS,1101.2LA,LAB A University Physics II,,L1,0.00,34 ,32 , 6-Jan-2014, 26-Apr-14,1430,1729,M,MM,002,John Gallant
201420,22305,PHYS,1101.2LB,LAB B University Physics II,,L1,0.00,25 ,32 , 6-Jan-2014, 26-Apr-14,1430,1729,T,MM,002,Laura Stiles-Clarke
201420,22306,PHYS,1101.2LC,LAB C University Physics II,,L1,0.00,33 ,32 , 6-Jan-2014, 26-Apr-14,1430,1729,R,MM,002,Daniel Majaess
201420,22307,PHYS,1101.2LD,LAB D University Physics II,,L1,0.00,33 ,32 , 6-Jan-2014, 26-Apr-14,1430,1729,M,MM,002,John Gallant
201420,24255,PHYS,1101.2LE,LAB E: University Physics II,,L1,0.00,17 ,32 , 6-Jan-2014, 26-Apr-14,1430,1729,T,MM,002,Laura Stiles-Clarke
201420,23960,PHYS,1370.2,Scientific Method,L7,,3.00,14 ,20 , 6-Jan-2014, 26-Apr-14,1300,1415,MW,LA,276,Adam Sarty
201420,23628,PHYS,1500.2,Introduction to Modern Physics,,,3.00,27 ,30 , 6-Jan-2014, 26-Apr-14,0830,0945,MW,AT,305,Roby Austin
201410,12348,PHYS,2300.1,"Vibrations, Waves & Optics",,C1,3.00,14 ,18 , 4-Sep-2013, 17-Dec-13,0900,1200,M,LA,276,Philip Bennett
201410,12349,PHYS,2300.1LA,"LAB: Vibrations, Waves & Optic",,L1,0.00,14 ,18 , 4-Sep-2013, 17-Dec-13,1430,1729,W,MN,001,Laura Stiles-Clarke
201420,22312,PHYS,2301.2,Analytical Mechanics,,,3.00,14 ,25 , 6-Jan-2014, 26-Apr-14,1000,1115,MW,AT,305,David Clarke
201420,22314,PHYS,2400.2,Electricity and Magnetism,,C1,3.00,8 ,18 , 6-Jan-2014, 26-Apr-14,1130,1245,TR,AT,305,Rituparna Kanungo
201420,22315,PHYS,2400.2L,LAB Electricity and Magnetism,,L1,0.00,8 ,18 , 6-Jan-2014, 26-Apr-14,1430,1729,W,MN,001,Laura Stiles-Clarke
201410,12352,PHYS,3200.1,Math Methods in Physics I,,,3.00,7 ,12 , 4-Sep-2013, 17-Dec-13,1300,1415,MW,AT,305,David Clarke
201420,22317,PHYS,3201.2,Math Methods for Physics II,,,3.00,9 ,15 , 6-Jan-2014, 26-Apr-14,1300,1415,MW,AT,305,David Guenther
201420,22318,PHYS,3210.2,Computational Methods in PHYS,,,3.00,4 ,15 , 6-Jan-2014, 26-Apr-14,1000,1115,TR,AT,305,David Clarke
201410,12351,PHYS,3300.1,Classical Mechanics,,,3.00,6 ,12 , 4-Sep-2013, 17-Dec-13,1130,1245,MW,AT,305,David Guenther
201420,23961,PHYS,3350.2,Thermal Physics,,,3.00,11 ,15 , 6-Jan-2014, 26-Apr-14,1300,1415,TR,AT,305,Philip Bennett
201410,12354,PHYS,3500.1,Quantum Mechanics I,,,3.00,7 ,20 , 4-Sep-2013, 17-Dec-13,1130,1245,TR,LA,269,C Ian Short
201410,12353,PHYS,3600.1XX,Experimental Physics I,,,1.50,4 ,12 , 4-Sep-2013, 17-Dec-13,1430,1729,T,MN,024,Roby Austin
201420,22319,PHYS,3600.2YY,Experimental Physics I,,,1.50,4 ,12 , 6-Jan-2014, 26-Apr-14,1430,1729,T,MN,024,Roby Austin
201410,14350,PHYS,4380.1,Fluid Dynamics,,,3.00,4 ,12 , 4-Sep-2013, 17-Dec-13,1300,1415,TR,SB,153,David Clarke
201410,12356,PHYS,4500.1,Quantum Mechanics II,,,3.00,4 ,8 , 4-Sep-2013, 17-Dec-13,1130,1245,TR,SB,158,Roby Austin
201420,23962,PHYS,4510.2,Subatomic Physics,,,3.00,5 ,12 , 6-Jan-2014, 26-Apr-14,0830,0945,TR,AT,306,Rituparna Kanungo
201410,13702,PHYS,4600.1XX,Experimental Physics II,,,1.50,4 ,4 , 4-Sep-2013, 17-Dec-13,0900,1159,F,MN,024,Michael Dunlavy
201420,23963,PHYS,4600.2YY,Experimental Physics II,,,1.50,4 ,4 , 6-Jan-2014, 26-Apr-14,0900,1159,F,MN,024,Michael Dunlavy
201410,12358,PHYS,4790.1XX,Research Thesis,,,3.00,4 ,10 , 4-Sep-2013, 17-Dec-13,,,,,,Roby Austin
201420,22322,PHYS,4790.2YY,Research Thesis,,,3.00,4 ,10 , 6-Jan-2014, 26-Apr-14,,,,,,Robert Thacker
201410,14664,PHYS,4876.1,DS: Solid State,,,3.00,1 ,1 , 4-Sep-2013, 17-Dec-13,,,,,,Roby Austin
201410,14666,PHYS,6701.1,Radiation Detection Techniques,,,3.00,3 ,2 , 4-Sep-2013, 17-Dec-13,,,,,,Adam Sarty
201410,12650,POLI,1201.1A1,Contemporary Issues,C7,,3.00,36 ,40 , 4-Sep-2013, 17-Dec-13,1430,1545,TR,AT,101,Edna Keeble
201410,14532,POLI,1201.1A2,Contemporary Issues,C7,,3.00,15 ,30 , 4-Sep-2013, 17-Dec-13,1430,1545,TR,AT,101,Edna Keeble
201410,12649,POLI,1201.1B,Contemporary Issues,,,3.00,50 ,70 , 4-Sep-2013, 17-Dec-13,1400,1600,W,MM,TAUD,Marcella Firmini
201420,22563,POLI,1201.2A,Contemporary Issues,,,3.00,64 ,70 , 6-Jan-2014, 26-Apr-14,1300,1415,MW,B,THEB,Ronald Landes
201420,22564,POLI,1201.2B,Contemporary Issues,,,3.00,67 ,70 , 6-Jan-2014, 26-Apr-14,0830,0945,TR,AT,101,Michelle Coffin
201410,14518,POLI,1210.1,"Poli Ideas:""Isms' & Beliefs",,,3.00,37 ,70 , 4-Sep-2013, 17-Dec-13,1300,1415,TR,AT,101,Stella Gaon
201410,14519,POLI,1230.1,Law and Politics,,,3.00,61 ,70 , 4-Sep-2013, 17-Dec-13,1300,1415,MW,LA,283,Michelle Coffin
201420,22858,POLI,1230.2,Law and Politics,,,3.00,66 ,70 , 6-Jan-2014, 26-Apr-14,1130,1245,MW,ME,104,Lyubov Zhyznomirska
201410,14564,POLI,1240.1,Politics and Business,,,3.00,35 ,70 , 4-Sep-2013, 17-Dec-13,1400,1600,W,AT,216,Darryl Eisan
201420,23707,POLI,1250.2,Politics and Globalization,,,3.00,67 ,70 , 6-Jan-2014, 26-Apr-14,1130,1245,TR,LA,186,John Abraham
201410,10415,POLI,2304.1XX,Canadian Politics 21st Cent,,,3.00,29 ,40 , 4-Sep-2013, 17-Dec-13,1130,1245,TR,ME,107,Alexandra Dobrowolsky
201420,20406,POLI,2304.2YY,Canadian Politics 21st Cent,,,3.00,26 ,40 , 6-Jan-2014, 26-Apr-14,1130,1245,TR,ME,107,Alexandra Dobrowolsky
201410,10416,POLI,2305.1XX,International Relations,,,3.00,48 ,55 , 4-Sep-2013, 17-Dec-13,1000,1115,MW,LA,281,Carlos Pessoa
201420,20407,POLI,2305.2YY,International Relations,,,3.00,47 ,55 , 6-Jan-2014, 26-Apr-14,1000,1115,MW,LA,281,Carlos Pessoa
201410,14520,POLI,2310.1,*CANCELLED*,,,3.00,0 ,0 , 4-Sep-2013, 17-Dec-13,,,,,, STAFF
201420,24177,POLI,2310.2,Government and the Media,,,3.00,32 ,30 , 6-Jan-2014, 26-Apr-14,1900,2130,T,SB,265,Darryl Eisan
201410,14521,POLI,2314.1,Politics of Developing Areas,,,3.00,54 ,50 , 4-Sep-2013, 17-Dec-13,1000,1115,TR,LA,274,Carlos Pessoa
201410,10419,POLI,2335.0XX,History of Political Thought,,,6.00,27 ,35 , 4-Sep-2013, 17-Dec-13,1600,1830,TR,LA,274,Stella Gaon
201410,12990,POLI,2380.1XX,Comparative Politics,,,3.00,30 ,40 , 4-Sep-2013, 17-Dec-13,0900,1200,S,LA,175,Lyubov Zhyznomirska
201420,22865,POLI,2380.2YY,Comparative Politics,,,3.00,30 ,40 , 6-Jan-2014, 26-Apr-14,1430,1545,MW,B,221,Lyubov Zhyznomirska
201420,24195,POLI,3205.2,Politics and Sex,,,3.00,21 ,20 , 6-Jan-2014, 26-Apr-14,1600,1830,T,SB,159,Edna Keeble
201420,23708,POLI,3205.2WW,Politics and Sex,,,3.00,16 ,20 , 6-Jan-2014, 26-Apr-14,,,,WW,,Edna Keeble
201410,14522,POLI,3302.1XX,Democratic Theory & Cosmopolit,,,3.00,6 ,12 , 4-Sep-2013, 17-Dec-13,1000,1115,TR,AT,217,Hendricus Van Wilgenburg
201420,24142,POLI,3302.2YY,Democratic Theory & Cosmopolit,,,3.00,6 ,12 , 6-Jan-2014, 26-Apr-14,1000,1115,TR,AT,217,Hendricus Van Wilgenburg
201420,23710,POLI,3316.2,Politics of the European Union,,,3.00,22 ,30 , 6-Jan-2014, 26-Apr-14,0830,0945,MW,LA,281,Florian Bail
201420,24143,POLI,3418.2,International Law,,,3.00,26 ,30 , 6-Jan-2014, 26-Apr-14,1900,2130,W,LA,274,Benjamin Perryman
201410,14523,POLI,3425.1XX,Spying and International Polit,,,3.00,30 ,40 , 4-Sep-2013, 17-Dec-13,1600,1830,W,ME,110,Ronald Landes
201420,24144,POLI,3425.2YY,Spying and International Polit,,,3.00,30 ,40 , 6-Jan-2014, 26-Apr-14,1600,1830,W,ME,110,Ronald Landes
201410,14524,POLI,3470.1XX,Empirical Democratic Theory,,,3.00,7 ,30 , 4-Sep-2013, 17-Dec-13,1600,1830,M,MN,519,Ronald Landes
201420,24145,POLI,3470.2YY,Empirical Democratic Theory,,,3.00,7 ,30 , 6-Jan-2014, 26-Apr-14,1600,1830,M,MN,519,Ronald Landes
201420,24146,POLI,3501.2,Research Methods,,,3.00,22 ,30 , 6-Jan-2014, 26-Apr-14,0830,0945,TR,AT,216,Don Naulls
201410,14525,POLI,4451.1,Gender & Intl Relations,F3,,3.00,18 ,20 , 4-Sep-2013, 17-Dec-13,1300,1415,TR,LA,280,Edna Keeble
201420,24147,POLI,4493.2,Global Social Movements,,,3.00,24 ,20 , 6-Jan-2014, 26-Apr-14,1430,1545,TR,MM,223,Carlos Pessoa
201410,13556,POLI,4494.1,UK Politics in Transition,,,3.00,7 ,20 , 4-Sep-2013, 17-Dec-13,1600,1829,T,SB,159,Alexandra Dobrowolsky
201410,10425,POLI,4500.AXX,Honours Reading Course,,,3.00,2 ,3 , 4-Sep-2013, 17-Dec-13,,,,,,Alexandra Dobrowolsky
201420,20419,POLI,4500.AYY,Honours Reading Course,,,3.00,2 ,3 , 6-Jan-2014, 26-Apr-14,,,,,,Alexandra Dobrowolsky
201410,11611,POLI,4500.BXX,Honours Reading Course,,,3.00,3 ,3 , 4-Sep-2013, 17-Dec-13,,,,,,Edna Keeble
201420,21559,POLI,4500.BYY,Honours Reading Course,,,3.00,3 ,3 , 6-Jan-2014, 26-Apr-14,,,,,,Edna Keeble
201410,11612,POLI,4500.CXX,Honours Reading Course,,,3.00,1 ,3 , 4-Sep-2013, 17-Dec-13,,,,,,Ronald Landes
201420,21560,POLI,4500.CYY,Honours Reading Course,,,3.00,1 ,3 , 6-Jan-2014, 26-Apr-14,,,,,,Ronald Landes
201410,13230,POLI,4500.DXX,Honours Reading Course,,,3.00,2 ,3 , 4-Sep-2013, 17-Dec-13,,,,,,Don Naulls
201420,23082,POLI,4500.DYY,Honours Reading Course,,,3.00,2 ,3 , 6-Jan-2014, 26-Apr-14,,,,,,Don Naulls
201410,13703,POLI,4500.EXX,Honours Reading Course,,,3.00,1 ,3 , 4-Sep-2013, 17-Dec-13,,,,,,Lyubov Zhyznomirska
201420,23472,POLI,4500.EYY,Honours Reading Course,,,3.00,1 ,3 , 6-Jan-2014, 26-Apr-14,,,,,,Lyubov Zhyznomirska
201420,22863,POLI,4510.2,Honours Seminar,,,3.00,10 ,15 , 6-Jan-2014, 26-Apr-14,1600,1829,R,MN,519,Alexandra Dobrowolsky
201410,12989,POLI,4520.1,Honours Colloquium,,,3.00,10 ,15 , 4-Sep-2013, 17-Dec-13,1600,1829,R,AT,306,Alexandra Dobrowolsky
201410,14526,POLI,4838.1,SpTop:Comp Immigration Politic,,,3.00,8 ,15 , 4-Sep-2013, 17-Dec-13,1130,1245,MW,MN,219,Lyubov Zhyznomirska
201420,24148,POLI,4839.2,SpTop: Aboriginal Politics,,,3.00,12 ,20 , 6-Jan-2014, 26-Apr-14,1300,1415,TR,B,201,Marcella Firmini
201410,10785,PSYC,1200.1A,Introduction to Psychology,,,3.00,172 ,225 , 4-Sep-2013, 17-Dec-13,1000,1115,MW,B,THEA,Kimberly Robinson
201410,10788,PSYC,1200.1B,Introduction to Psychology,,,3.00,146 ,225 , 4-Sep-2013, 17-Dec-13,0900,1200,W,MM,TAUD,Veronica Stinson
201410,14096,PSYC,1200.1C,Introduction to Psychology,,,3.00,49 ,225 , 4-Sep-2013, 17-Dec-13,0830,0945,TR,B,THEA,Kimberly Robinson
201420,20765,PSYC,1200.2A,Introduction to Psychology,,,3.00,139 ,150 , 6-Jan-2014, 26-Apr-14,1000,1115,TR,B,THEA,Karen McDonald
201420,20766,PSYC,1200.2B,Introduction to Psychology,,,3.00,96 ,100 , 6-Jan-2014, 26-Apr-14,1130,1245,MW,AT,101,Julie Quinn
201420,20767,PSYC,1200.2C,Introduction to Psychology,,,3.00,138 ,150 , 6-Jan-2014, 26-Apr-14,1300,1415,TR,LA,170,Veronica Stinson
201410,10789,PSYC,1210.1A,Mind and Brain,,,3.00,106 ,120 , 4-Sep-2013, 17-Dec-13,1130,1245,MW,B,THEB,Jason Ivanoff
201410,14105,PSYC,1210.1B,Mind and Brain,,,3.00,67 ,75 , 4-Sep-2013, 17-Dec-13,0900,1100,M,AT,101,Steven Carroll
201410,14392,PSYC,1210.1C,Mind and Brain,,,3.00,39 ,90 , 4-Sep-2013, 17-Dec-13,1730,2000,T,AT,101,Andrea Hebb
201420,20768,PSYC,1210.2A,Mind and Brain,,,3.00,82 ,100 , 6-Jan-2014, 26-Apr-14,1600,1715,TR,AT,101,Marcia Ozier
201420,20769,PSYC,1210.2B,Mind and Brain,,,3.00,144 ,150 , 6-Jan-2014, 26-Apr-14,1300,1415,MW,LA,170,Jason Ivanoff
201420,23994,PSYC,1210.2WW,Mind and Brain,,,3.00,37 ,40 , 6-Jan-2014, 26-Apr-14,,,,WW,,Andrea Hebb
201410,10791,PSYC,1220.1,Evolutionary Psychology,,,3.00,51 ,100 , 4-Sep-2013, 17-Dec-13,1730,2000,R,SB,255,Marc Blumberg
201410,14393,PSYC,1220.1WW,Evolutionary Psychology,,,3.00,37 ,40 , 4-Sep-2013, 17-Dec-13,1900,2100,S,AT,216,Maryanne Fisher
201420,20772,PSYC,1220.2,Evolutionary Psychology,,,3.00,51 ,50 , 6-Jan-2014, 26-Apr-14,1430,1545,MW,LA,179,Darren Fowler
201420,22933,PSYC,1220.2WW,Evolutionary Psychology,,,3.00,38 ,40 , 6-Jan-2014, 26-Apr-14,,,,WW,,Maryanne Fisher
201420,24260,PSYC,1220.2WX,Evolutionary Psychology,,,3.00,38 ,40 , 6-Jan-2014, 26-Apr-14,,,,WW,,Maryanne Fisher
201410,11839,PSYC,1230.1A,Memory,,,3.00,96 ,100 , 4-Sep-2013, 17-Dec-13,1130,1245,TR,AT,101,Christopher Mahar
201410,13871,PSYC,1230.1B,Memory,,,3.00,97 ,100 , 4-Sep-2013, 17-Dec-13,1300,1415,MW,SB,255,Christopher Mahar
201420,23586,PSYC,1230.2,Memory,,,3.00,100 ,100 , 6-Jan-2014, 26-Apr-14,1300,1415,MW,SB,255,Nikola Hartling
201410,10793,PSYC,1235.1,Learning,,,3.00,68 ,125 , 4-Sep-2013, 17-Dec-13,0830,0945,MW,LA,170,Steven Carroll
201420,20774,PSYC,1235.2,Learning,,,3.00,96 ,100 , 6-Jan-2014, 26-Apr-14,0830,0945,MW,AT,101,Steven Carroll
201410,10794,PSYC,1240.1A,Human Development,,,3.00,31 ,50 , 4-Sep-2013, 17-Dec-13,1400,1700,M,SB,260,Marcia Ozier
201410,13872,PSYC,1240.1B,Human Development,,,3.00,93 ,100 , 4-Sep-2013, 17-Dec-13,1130,1245,TR,SB,255,Leanna Closson
201420,20775,PSYC,1240.2A,Human Development,,,3.00,34 ,100 , 6-Jan-2014, 26-Apr-14,1900,2130,T,B,THEB,Andrew Starzomski
201420,23202,PSYC,1240.2B,Human Development,,,3.00,96 ,100 , 6-Jan-2014, 26-Apr-14,1300,1415,TR,SB,255,Leanna Closson
201410,10796,PSYC,1250.1A,Social Behavior,,,3.00,130 ,250 , 4-Sep-2013, 17-Dec-13,1000,1115,TR,MM,TAUD,Karen McDonald
201410,10797,PSYC,1250.1B,Social Behavior,,,3.00,157 ,160 , 4-Sep-2013, 17-Dec-13,1000,1115,MW,B,THEB,Julie Quinn
201410,11375,PSYC,1250.1WA,Social Behavior,,,3.00,7 ,30 , 4-Sep-2013, 17-Dec-13,1830,2115,M,WA,4337,Karen McDonald
201410,13873,PSYC,1250.1WW,Social Behavior,,,3.00,35 ,40 , 4-Sep-2013, 17-Dec-13,,,,WW,,Steven Smith
201420,20776,PSYC,1250.2A,Social Behavior,,,3.00,158 ,160 , 6-Jan-2014, 26-Apr-14,0830,0945,MW,B,THEB,David Bourgeois
201420,20777,PSYC,1250.2B,Social Behavior,,,3.00,180 ,180 , 6-Jan-2014, 26-Apr-14,1130,1245,MW,LA,170,David Bourgeois
201410,10798,PSYC,1260.1A,Personality: Normal and Abnorm,,,3.00,70 ,100 , 4-Sep-2013, 17-Dec-13,0830,0945,TR,AT,101,Paul Freeman
201410,10906,PSYC,1260.1WW,Personality: Normal and Abnorm,,,3.00,37 ,40 , 4-Sep-2013, 17-Dec-13,1400,1700,S,WW,,Marcie Balch
201410,12185,PSYC,1260.1WX,Personality: Normal and Abnorm,,,3.00,38 ,40 , 4-Sep-2013, 17-Dec-13,,,,WW,,Tammy Mahar
201420,20779,PSYC,1260.2A,Personality: Normal and Abnorm,,,3.00,86 ,90 , 6-Jan-2014, 26-Apr-14,0830,0945,TR,LA,170,Paul Freeman
201420,20966,PSYC,1260.2B,Personality: Normal and Abnorm,,,3.00,146 ,150 , 6-Jan-2014, 26-Apr-14,1300,1415,TR,B,THEB,Kimberly Robinson
201420,20881,PSYC,1260.2WW,Personality: Normal and Abnorm,,,3.00,38 ,40 , 6-Jan-2014, 26-Apr-14,,,,WW,,Aaron Manier
201420,22576,PSYC,1260.2WX,Personality: Normal and Abnorm,,,3.00,40 ,40 , 6-Jan-2014, 26-Apr-14,,,,WW,,Tammy Mahar
201410,10801,PSYC,2340.1A,Research Methods in Psychology,,C1,3.00,68 ,80 , 4-Sep-2013, 17-Dec-13,1430,1545,TR,LA,170,Camilla Holmvall
201410,11840,PSYC,2340.1B,Research Methods in Psychology,,C1,3.00,41 ,45 , 4-Sep-2013, 17-Dec-13,1000,1115,TR,ME,107,Lucie Kocum
201410,13874,PSYC,2340.1C,Research Methods in Psychology,,C1,3.00,74 ,80 , 4-Sep-2013, 17-Dec-13,1000,1115,MW,LA,297,Lucie Kocum
201410,10803,PSYC,2340.1LA,LAB A Research Meth in Psyc,,L1,0.00,29 ,30 , 4-Sep-2013, 17-Dec-13,1300,1415,T,LA,182,Debra Oore
201410,10804,PSYC,2340.1LB,LAB B Research Meth in Psyc,,L1,0.00,28 ,30 , 4-Sep-2013, 17-Dec-13,1300,1415,R,LA,182,Debra Oore
201410,10805,PSYC,2340.1LC,LAB C Research Meth in Psyc,,L1,0.00,28 ,30 , 4-Sep-2013, 17-Dec-13,1430,1545,M,LA,182,Debra Oore
201410,10806,PSYC,2340.1LD,LAB D Research Meth in Psyc,,L1,0.00,25 ,30 , 4-Sep-2013, 17-Dec-13,1300,1415,M,LA,182,Debra Oore
201410,10807,PSYC,2340.1LE,LAB E Research Meth in Psyc,,L1,0.00,17 ,30 , 4-Sep-2013, 17-Dec-13,1000,1115,T,LA,182,Debra Oore
201410,10808,PSYC,2340.1LF,*CANCELLED*,,L1,0.00,0 ,0 , 4-Sep-2013, 17-Dec-13,1000,1115,R,LA,182, STAFF
201410,10809,PSYC,2340.1LG,LAB G Research Meth in Psyc,,L1,0.00,26 ,30 , 4-Sep-2013, 17-Dec-13,1430,1545,W,LA,182,Debra Oore
201410,10810,PSYC,2340.1LH,LAB H Research Meth in Psyc,,L1,0.00,30 ,30 , 4-Sep-2013, 17-Dec-13,1300,1415,W,LA,182,Debra Oore
201420,20780,PSYC,2350.2A,Psychological Statistics,,C1,3.00,77 ,80 , 6-Jan-2014, 26-Apr-14,1130,1245,TR,B,THEB,Steven Carroll
201420,20781,PSYC,2350.2B,Psychological Statistics,,C1,3.00,55 ,75 , 6-Jan-2014, 26-Apr-14,1300,1415,MW,SB,260,James Cameron
201420,23587,PSYC,2350.2C,Psychological Statistics,,C1,3.00,53 ,80 , 6-Jan-2014, 26-Apr-14,1000,1115,MW,LA,297,Christopher Mahar
201420,20783,PSYC,2350.2LA,LAB A Psychological Statistics,,L1,0.00,29 ,30 , 6-Jan-2014, 26-Apr-14,1300,1415,T,LA,182,Lori Francis
201420,20784,PSYC,2350.2LB,LAB B Psychological Statistics,,L1,0.00,27 ,30 , 6-Jan-2014, 26-Apr-14,1300,1415,R,LA,182,Lori Francis
201420,20785,PSYC,2350.2LC,LAB C Psychological Statistics,,L1,0.00,27 ,30 , 6-Jan-2014, 26-Apr-14,1430,1545,T,ME,011,Lori Francis
201420,20786,PSYC,2350.2LD,LAB D Psychological Statistics,,L1,0.00,20 ,30 , 6-Jan-2014, 26-Apr-14,1000,1115,R,LA,182,Debra Oore
201420,20787,PSYC,2350.2LE,LAB E Psychological Statistics,,L1,0.00,18 ,30 , 6-Jan-2014, 26-Apr-14,1300,1415,M,LA,182,Debra Oore
201420,20788,PSYC,2350.2LF,LAB F Psychological Statistics,,L1,0.00,8 ,30 , 6-Jan-2014, 26-Apr-14,1300,1415,W,LA,182,Lori Francis
201420,20791,PSYC,2350.2LG,LAB G Psychological Statistics,,L1,0.00,29 ,28 , 6-Jan-2014, 26-Apr-14,1430,1545,M,SB,155,Debra Oore
201420,20782,PSYC,2350.2LH,LAB H Psychological Statistics,,L1,0.00,27 ,30 , 6-Jan-2014, 26-Apr-14,1430,1545,W,LA,182,Debra Oore
201420,20792,PSYC,3307.2,Biological Origins of Behavior,,,3.00,94 ,100 , 6-Jan-2014, 26-Apr-14,1730,1959,R,B,THEA,Marc Blumberg
201410,10813,PSYC,3309.1,Human Factors and Performance,,,3.00,35 ,75 , 4-Sep-2013, 17-Dec-13,1730,1845,TR,LA,275,Jennifer Wong
201420,22936,PSYC,3309.2,Human Factors and Performance,,,3.00,28 ,150 , 6-Jan-2014, 26-Apr-14,1730,1845,TR,SB,265,Bernadette Gatien
201410,11841,PSYC,3310.1,Intro Cognitive Neuroscience,,C1,3.00,29 ,32 , 4-Sep-2013, 17-Dec-13,1430,1545,MW,LA,276,Jason Ivanoff
201410,12186,PSYC,3310.1LA,LAB A Intro Cog Neuroscience,,L1,0.00,13 ,16 , 4-Sep-2013, 17-Dec-13,1000,1115,T,S,114,Jason Ivanoff
201410,13330,PSYC,3310.1LB,LAB B Intro Cog Neuroscience,,L1,0.00,16 ,16 , 4-Sep-2013, 17-Dec-13,1130,1245,R,S,114,Jason Ivanoff
201420,23995,PSYC,3317.2,Group Dynamics & Intergroup Re,,,3.00,56 ,75 , 6-Jan-2014, 26-Apr-14,1900,2130,R,SB,265,Todd Leader
201410,10814,PSYC,3320.1A,Psychology and Law,,,3.00,71 ,75 , 4-Sep-2013, 17-Dec-13,0900,1200,M,AT,101,Veronica Stinson
201410,13437,PSYC,3320.1WW,Psychology and Law,,,3.00,32 ,40 , 4-Sep-2013, 17-Dec-13,,,,WW,,Veronica Stinson
201420,20795,PSYC,3320.2,Psychology and Law,,,3.00,95 ,100 , 6-Jan-2014, 26-Apr-14,1000,1115,TR,MM,TAUD,Veronica Stinson
201420,23996,PSYC,3320.2WW,Psychology and Law,,,3.00,35 ,40 , 6-Jan-2014, 26-Apr-14,,,,WW,,Veronica Stinson
201410,10816,PSYC,3327.1A,Industrial/Organizational Psyc,,,3.00,44 ,50 , 4-Sep-2013, 17-Dec-13,0900,1100,T,SB,260,Patrick Horsman
201410,10908,PSYC,3327.1WW,Industrial/Organizational Psyc,,,3.00,33 ,40 , 4-Sep-2013, 17-Dec-13,1400,1600,F,MM,201,Greg Cole
201420,20796,PSYC,3327.2,Industrial/Organizational Psyc,,,3.00,58 ,75 , 6-Jan-2014, 26-Apr-14,1300,1415,MW,LA,297,Damian O'Keefe
201420,21364,PSYC,3327.2WW,Industrial/Organizational PSYC,,,3.00,38 ,40 , 6-Jan-2014, 26-Apr-14,,,,WW,,Greg Cole
201410,14394,PSYC,3329.1A,Child Development,,,3.00,30 ,75 , 4-Sep-2013, 17-Dec-13,1730,2000,R,SB,260,Andrea Hebb
201410,13069,PSYC,3329.1WW,Child Development,,,3.00,42 ,45 , 4-Sep-2013, 17-Dec-13,0900,1200,W,WW,,Marcie Balch
201420,21365,PSYC,3329.2,Child Development,,,3.00,86 ,100 , 6-Jan-2014, 26-Apr-14,1600,1715,MW,SB,255,Marcie Balch
201420,22937,PSYC,3329.2WW,Child Development,,,3.00,37 ,40 , 6-Jan-2014, 26-Apr-14,,,,WW,,Marcie Balch
201410,14039,PSYC,3332.1,Adolescent Development,,,3.00,75 ,100 , 4-Sep-2013, 17-Dec-13,1430,1545,TR,B,THEB,Leanna Closson
201420,23743,PSYC,3332.2,Adolescent Development,,,3.00,75 ,75 , 6-Jan-2014, 26-Apr-14,1000,1115,TR,SB,265,Leanna Closson
201410,10823,PSYC,3335.1A,Abnormal Psyc: Hist & Theory,,,3.00,44 ,50 , 4-Sep-2013, 17-Dec-13,1000,1115,TR,ME,108,Paul Freeman
